time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
0.04;videos/cuts_test/50wtf12.mp4;walk;(428.93, 218.33);(428.45, 206.99);(427.86, 206.24);(427.04, 205.37);(427.01, 207.01);(425.32, 206.24);(423.3, 205.26);(410.74, 202.09);(406.41, 202.22);(420.36, 227.04);(417.79, 227.06);(352.17, 237.47);(355.83, 247.73);(294.75, 314.46);(299.28, 328.94);(277.3, 376.76);(305.46, 414.93);(269.12, 390.39);(301.34, 442.0);(273.69, 392.82);(310.73, 443.77);(274.64, 386.33);(312.85, 436.3);(259.38, 356.83);(254.83, 361.39);(315.37, 468.92);(312.23, 463.17);(269.99, 575.23);(273.27, 582.79);(253.84, 593.21);(254.25, 598.1);(303.79, 612.13);(311.02, 620.07)
0.08;videos/cuts_test/50wtf12.mp4;walk;(433.92, 225.49);(434.15, 214.87);(433.47, 214.16);(432.58, 213.23);(433.15, 214.92);(431.71, 214.24);(429.89, 213.37);(415.12, 208.81);(413.12, 209.59);(424.42, 233.84);(422.53, 233.71);(356.98, 241.19);(362.15, 254.89);(300.32, 314.79);(311.31, 336.5);(279.63, 382.16);(314.7, 425.89);(271.7, 397.52);(309.86, 451.81);(275.9, 397.96);(318.69, 454.4);(277.16, 392.0);(320.36, 446.66);(262.55, 359.14);(257.32, 363.71);(315.43, 467.14);(308.15, 465.34);(271.8, 576.41);(266.4, 582.37);(255.99, 592.73);(247.24, 597.73);(306.08, 611.55);(298.1, 620.65)
0.13;videos/cuts_test/50wtf12.mp4;walk;(439.72, 233.3);(440.46, 222.91);(439.63, 222.24);(438.62, 221.44);(439.53, 222.32);(438.05, 221.26);(436.5, 220.28);(422.23, 216.77);(420.96, 216.3);(429.58, 240.35);(428.17, 239.94);(356.62, 240.87);(367.71, 258.88);(298.56, 296.36);(319.18, 341.82);(277.22, 348.47);(325.24, 431.47);(269.74, 360.61);(322.21, 457.83);(275.77, 362.29);(331.43, 460.16);(277.08, 359.0);(333.42, 453.22);(263.19, 358.88);(264.27, 363.75);(303.84, 467.56);(317.13, 466.03);(264.69, 575.5);(280.11, 582.11);(248.04, 590.73);(261.34, 597.34);(296.56, 606.67);(318.42, 618.06)
0.17;videos/cuts_test/50wtf12.mp4;walk;(442.93, 239.96);(444.85, 228.6);(444.14, 227.95);(443.27, 227.23);(443.63, 227.76);(442.12, 226.66);(440.4, 225.5);(428.05, 222.52);(425.33, 221.15);(432.5, 246.2);(430.88, 245.73);(356.59, 239.63);(373.36, 261.89);(295.33, 265.57);(323.78, 344.52);(257.24, 303.38);(332.1, 435.7);(246.44, 311.26);(330.32, 461.44);(251.58, 312.95);(339.34, 462.97);(255.48, 310.96);(340.57, 456.44);(263.07, 358.77);(268.84, 364.06);(299.67, 468.18);(326.99, 467.51);(262.33, 574.2);(286.84, 579.92);(245.23, 588.92);(272.21, 593.51);(295.05, 601.74);(325.01, 612.01)
0.21;videos/cuts_test/50wtf12.mp4;walk;(447.96, 239.22);(449.48, 228.06);(448.74, 227.24);(447.83, 226.32);(448.33, 227.57);(446.84, 226.53);(445.18, 225.39);(432.82, 221.6);(430.96, 221.28);(437.68, 245.41);(436.27, 245.2);(357.02, 234.79);(379.9, 262.45);(295.26, 248.9);(329.01, 342.91);(252.71, 286.84);(337.0, 435.3);(241.42, 297.81);(336.05, 461.94);(244.77, 301.05);(345.66, 462.52);(249.45, 298.96);(347.02, 455.93);(262.97, 356.26);(273.33, 363.96);(302.5, 467.9);(327.81, 468.01);(263.17, 570.55);(294.2, 579.35);(245.99, 581.7);(278.85, 593.01);(295.35, 596.14);(326.58, 610.92)
0.25;videos/cuts_test/50wtf12.mp4;walk;(452.95, 238.31);(454.55, 226.97);(453.89, 226.08);(453.01, 225.16);(453.36, 226.49);(451.86, 225.43);(450.1, 224.35);(438.23, 220.55);(436.02, 220.47);(442.75, 244.65);(441.24, 244.4);(361.31, 231.84);(385.36, 262.46);(296.32, 244.53);(333.48, 342.16);(255.3, 276.98);(340.65, 434.2);(242.88, 287.65);(340.12, 460.34);(245.92, 291.14);(349.16, 461.02);(250.85, 289.68);(350.16, 454.36);(264.87, 351.57);(277.08, 363.91);(302.87, 467.39);(329.23, 470.02);(265.75, 567.14);(292.73, 581.35);(250.46, 579.13);(279.79, 595.23);(296.15, 592.47);(325.76, 612.27)
0.29;videos/cuts_test/50wtf12.mp4;walk;(457.87, 238.33);(459.26, 226.61);(458.55, 225.63);(457.64, 224.67);(458.5, 226.46);(457.25, 225.48);(455.72, 224.49);(443.25, 219.92);(441.59, 220.46);(447.19, 244.24);(446.03, 244.24);(363.89, 229.24);(389.99, 262.47);(297.75, 241.02);(338.47, 341.31);(257.39, 273.41);(343.71, 434.12);(244.7, 284.49);(342.69, 459.73);(247.89, 288.0);(351.88, 460.62);(252.87, 286.67);(352.73, 454.04);(266.25, 347.62);(280.17, 363.35);(303.82, 464.19);(328.06, 469.9);(274.75, 563.95);(291.96, 581.97);(257.18, 576.87);(277.52, 599.85);(306.37, 587.48);(329.27, 614.26)
0.33;videos/cuts_test/50wtf12.mp4;walk;(462.36, 238.27);(463.77, 226.29);(463.04, 225.32);(462.12, 224.33);(463.09, 226.24);(461.89, 225.29);(460.39, 224.3);(447.76, 219.39);(446.39, 220.26);(451.59, 244.02);(450.41, 244.16);(367.81, 226.42);(395.98, 262.1);(300.72, 237.17);(342.46, 340.79);(259.34, 270.92);(346.61, 433.43);(247.06, 283.87);(343.3, 459.21);(250.21, 287.24);(353.17, 460.91);(255.05, 285.55);(354.15, 454.14);(270.67, 344.39);(284.33, 360.64);(313.61, 460.32);(327.49, 470.01);(288.08, 561.78);(290.12, 584.09);(271.32, 571.24);(268.25, 602.47);(328.15, 589.71);(325.87, 626.11)
0.38;videos/cuts_test/50wtf12.mp4;walk;(466.41, 237.79);(467.9, 225.93);(467.2, 224.99);(466.27, 224.01);(467.18, 225.85);(465.98, 224.92);(464.53, 223.95);(451.34, 218.91);(450.42, 219.87);(455.59, 243.56);(454.38, 243.59);(371.2, 224.36);(399.7, 261.74);(302.84, 236.86);(345.55, 340.61);(260.41, 271.22);(350.16, 433.23);(248.51, 283.77);(346.15, 459.48);(251.71, 287.44);(355.77, 461.15);(256.37, 285.51);(356.61, 453.98);(273.84, 341.84);(288.74, 358.64);(319.8, 457.21);(329.13, 469.55);(294.9, 559.94);(289.07, 581.91);(280.65, 565.18);(270.12, 597.52);(333.39, 584.97);(325.48, 621.33)
0.42;videos/cuts_test/50wtf12.mp4;walk;(470.26, 237.55);(471.86, 225.76);(471.21, 224.88);(470.32, 223.92);(471.07, 225.64);(469.89, 224.74);(468.44, 223.79);(455.18, 218.85);(454.04, 219.73);(459.73, 243.41);(458.39, 243.36);(375.26, 223.86);(403.7, 261.32);(305.48, 235.54);(348.89, 341.0);(261.51, 268.83);(354.62, 433.1);(249.25, 281.58);(351.62, 459.69);(252.49, 285.45);(360.48, 461.6);(257.04, 283.52);(360.84, 454.03);(277.05, 340.6);(290.45, 357.9);(326.04, 453.04);(329.06, 471.77);(299.02, 552.69);(286.7, 583.72);(284.78, 558.63);(268.36, 598.87);(337.45, 579.85);(325.11, 622.41)
0.46;videos/cuts_test/50wtf12.mp4;walk;(474.01, 237.02);(475.64, 225.39);(475.0, 224.54);(474.12, 223.64);(474.63, 225.18);(473.31, 224.27);(471.74, 223.34);(458.45, 218.71);(456.89, 219.41);(464.13, 243.08);(462.38, 242.96);(381.08, 224.26);(407.41, 261.06);(309.41, 235.35);(354.66, 341.02);(264.8, 264.79);(360.59, 432.68);(250.27, 277.0);(356.98, 459.25);(253.32, 280.97);(365.67, 461.13);(259.43, 279.53);(366.26, 453.1);(283.5, 339.33);(293.09, 357.16);(339.64, 448.8);(328.88, 477.63);(322.19, 542.06);(283.17, 588.31);(306.24, 552.95);(264.4, 603.06);(360.39, 572.35);(325.0, 627.88)
0.5;videos/cuts_test/50wtf12.mp4;walk;(476.68, 238.04);(478.21, 227.0);(477.55, 226.18);(476.72, 225.27);(477.23, 226.69);(475.88, 225.75);(474.36, 224.76);(461.98, 219.69);(460.49, 220.22);(466.73, 244.02);(465.0, 243.81);(385.9, 223.67);(411.74, 261.9);(312.64, 234.25);(360.27, 341.8);(264.35, 267.26);(362.95, 433.22);(249.95, 277.1);(361.36, 459.77);(252.88, 281.63);(371.17, 460.8);(259.03, 280.33);(371.47, 452.73);(289.32, 338.26);(294.89, 356.19);(364.45, 427.62);(328.86, 478.35);(354.59, 515.19);(282.27, 587.82);(339.87, 526.94);(262.88, 602.59);(394.04, 543.44);(323.99, 628.13)
0.54;videos/cuts_test/50wtf12.mp4;walk;(480.24, 240.65);(481.98, 229.77);(481.24, 228.89);(480.35, 227.87);(481.2, 229.44);(479.92, 228.43);(478.49, 227.39);(465.98, 221.92);(464.74, 222.91);(470.17, 246.35);(468.86, 246.19);(389.51, 224.08);(414.83, 263.66);(314.58, 233.94);(366.54, 342.39);(263.52, 262.13);(370.82, 433.24);(248.39, 270.26);(368.05, 460.16);(250.97, 275.61);(378.23, 460.82);(257.95, 275.43);(377.85, 452.53);(295.72, 338.68);(297.02, 354.92);(375.04, 423.4);(328.94, 477.58);(364.15, 508.69);(285.27, 584.56);(349.78, 520.0);(272.86, 597.32);(390.93, 525.5);(322.79, 625.74)
0.58;videos/cuts_test/50wtf12.mp4;walk;(483.51, 246.15);(486.05, 234.75);(485.33, 233.91);(484.45, 232.96);(485.46, 234.78);(484.22, 233.94);(482.74, 232.95);(470.58, 226.89);(469.07, 227.89);(472.99, 251.29);(472.14, 251.4);(394.98, 224.33);(417.84, 266.3);(321.02, 233.72);(375.32, 347.26);(261.93, 258.23);(384.23, 438.74);(245.14, 266.93);(383.25, 464.12);(247.18, 271.24);(392.14, 464.05);(254.61, 270.69);(391.74, 454.33);(305.6, 338.16);(297.7, 353.1);(399.19, 401.95);(329.18, 471.39);(360.92, 519.75);(293.2, 576.43);(343.58, 534.27);(277.01, 586.54);(400.07, 544.77);(326.84, 618.34)
0.63;videos/cuts_test/50wtf12.mp4;walk;(489.74, 249.24);(492.33, 237.88);(491.61, 237.05);(490.79, 236.17);(491.6, 237.82);(490.3, 236.94);(488.74, 235.84);(477.02, 230.22);(474.66, 230.26);(479.03, 254.6);(477.92, 254.51);(401.95, 226.7);(419.83, 266.84);(325.25, 233.32);(382.96, 350.23);(261.81, 253.97);(397.59, 441.7);(244.24, 262.46);(395.48, 466.98);(245.11, 266.41);(404.92, 465.6);(252.82, 266.02);(404.84, 455.93);(317.59, 338.81);(296.85, 349.63);(404.99, 409.35);(327.67, 471.52);(380.05, 526.94);(291.76, 576.59);(362.52, 536.88);(279.6, 584.43);(418.88, 565.95);(318.61, 611.84)
0.67;videos/cuts_test/50wtf12.mp4;walk;(495.07, 252.44);(497.59, 241.09);(496.84, 240.15);(496.1, 239.1);(497.08, 241.23);(495.88, 240.38);(494.43, 239.2);(482.49, 232.71);(480.18, 232.93);(483.54, 257.74);(482.63, 257.74);(404.53, 229.51);(425.57, 269.34);(327.77, 233.02);(391.81, 351.22);(261.55, 253.66);(408.62, 442.22);(242.69, 261.32);(408.28, 467.73);(242.4, 265.06);(416.07, 466.15);(250.54, 264.63);(414.64, 457.17);(322.33, 339.23);(299.98, 349.36);(402.05, 418.48);(328.47, 470.87);(396.57, 547.67);(291.88, 577.0);(381.85, 568.7);(281.64, 586.47);(443.75, 578.98);(309.19, 601.12)
0.71;videos/cuts_test/50wtf12.mp4;walk;(500.8, 252.49);(503.05, 241.11);(502.26, 240.24);(501.4, 239.26);(502.36, 241.06);(501.03, 240.15);(499.49, 238.96);(487.33, 233.31);(485.05, 233.09);(489.38, 258.24);(488.51, 258.13);(407.18, 233.02);(431.93, 270.36);(330.06, 234.51);(399.63, 353.36);(262.87, 255.1);(421.7, 443.16);(243.47, 262.85);(422.66, 468.16);(242.96, 266.3);(427.94, 467.04);(251.14, 265.65);(426.71, 459.69);(325.34, 340.01);(308.38, 349.96);(397.16, 439.54);(333.18, 472.0);(393.02, 560.16);(297.25, 577.27);(380.42, 583.67);(292.11, 587.45);(452.38, 592.68);(341.39, 604.6)
0.75;videos/cuts_test/50wtf12.mp4;walk;(506.13, 251.39);(507.87, 240.05);(507.07, 239.28);(506.17, 238.39);(507.17, 239.89);(505.87, 239.01);(504.38, 237.87);(492.09, 232.96);(489.5, 232.38);(495.33, 257.58);(494.4, 257.28);(411.57, 237.01);(437.26, 269.8);(333.49, 236.47);(407.56, 352.51);(268.93, 258.85);(435.08, 442.18);(245.68, 267.11);(437.26, 467.83);(243.16, 270.52);(441.69, 466.64);(254.42, 269.65);(440.64, 458.88);(325.7, 345.63);(317.05, 351.95);(397.55, 450.56);(341.46, 475.1);(397.36, 568.2);(301.66, 577.48);(385.04, 589.95);(291.72, 588.35);(460.69, 594.13);(344.38, 607.04)
0.79;videos/cuts_test/50wtf12.mp4;walk;(510.42, 250.52);(512.63, 239.28);(512.07, 238.61);(511.37, 237.82);(511.32, 238.95);(509.75, 238.01);(508.0, 236.86);(496.31, 232.58);(492.09, 231.5);(500.44, 257.16);(498.57, 256.49);(417.53, 244.93);(439.12, 269.52);(336.97, 254.31);(411.4, 351.78);(278.21, 276.49);(444.72, 441.54);(254.63, 282.31);(448.12, 465.8);(253.97, 284.37);(453.7, 465.09);(264.97, 285.67);(452.45, 458.58);(332.65, 353.6);(319.64, 355.95);(402.14, 461.65);(341.08, 489.54);(394.48, 582.55);(308.83, 575.98);(386.11, 602.07);(304.12, 588.9);(447.08, 613.14);(352.48, 608.38)
0.83;videos/cuts_test/50wtf12.mp4;walk;(515.04, 250.64);(517.41, 239.55);(516.97, 239.06);(516.4, 238.47);(515.69, 238.82);(513.89, 237.73);(511.84, 236.41);(501.73, 233.68);(495.3, 230.97);(505.05, 257.78);(502.64, 256.53);(428.46, 253.57);(441.73, 267.96);(348.26, 274.29);(415.33, 352.18);(293.07, 302.07);(453.19, 439.97);(272.18, 308.94);(458.44, 463.04);(275.42, 307.82);(464.46, 461.76);(284.38, 308.98);(463.01, 456.23);(339.53, 353.97);(321.37, 355.92);(406.17, 463.63);(358.8, 486.13);(396.45, 586.3);(321.54, 572.94);(389.09, 605.26);(315.05, 589.23);(434.5, 611.67);(367.56, 609.25)
0.88;videos/cuts_test/50wtf12.mp4;walk;(517.65, 251.59);(520.23, 240.92);(519.83, 240.52);(519.34, 239.99);(518.3, 239.78);(516.59, 238.59);(514.52, 237.03);(505.05, 234.95);(498.26, 230.87);(507.36, 258.98);(504.69, 257.38);(439.92, 260.47);(443.94, 265.08);(393.7, 333.86);(418.64, 352.07);(383.26, 400.94);(457.45, 436.34);(379.85, 418.31);(463.63, 459.82);(384.87, 417.72);(470.88, 458.29);(384.82, 411.21);(469.88, 452.65);(344.04, 357.2);(322.05, 356.48);(407.0, 463.32);(365.0, 485.13);(400.41, 590.73);(315.17, 563.62);(392.95, 607.78);(305.45, 574.33);(432.6, 610.06);(362.13, 607.25)
0.92;videos/cuts_test/50wtf12.mp4;walk;(521.35, 251.16);(524.44, 240.51);(524.12, 240.13);(523.65, 239.63);(522.29, 239.37);(520.21, 238.18);(517.83, 236.67);(509.12, 234.58);(501.47, 230.64);(510.89, 258.69);(507.85, 257.11);(449.1, 264.25);(446.86, 261.55);(407.59, 342.1);(421.7, 350.0);(400.07, 410.4);(457.24, 432.98);(397.34, 428.46);(462.9, 456.49);(401.87, 427.52);(471.23, 455.21);(401.31, 420.45);(469.72, 449.26);(349.63, 358.54);(324.36, 356.13);(402.29, 474.56);(379.48, 483.39);(399.56, 591.83);(387.0, 587.47);(382.42, 602.94);(351.05, 608.37);(428.98, 608.89);(416.29, 609.91)
0.96;videos/cuts_test/50wtf12.mp4;walk;(523.05, 250.95);(526.11, 240.3);(525.81, 239.84);(525.42, 239.25);(523.77, 239.19);(521.69, 237.83);(519.1, 235.99);(510.79, 234.21);(503.4, 230.08);(512.21, 258.31);(509.19, 256.81);(450.38, 262.66);(449.61, 257.49);(413.52, 345.08);(421.87, 345.44);(420.6, 414.14);(455.13, 431.29);(413.78, 437.61);(460.43, 454.61);(422.31, 440.16);(468.23, 453.62);(415.91, 431.02);(466.17, 447.25);(350.34, 358.23);(326.34, 355.15);(399.53, 477.26);(390.14, 482.43);(394.06, 586.27);(394.29, 596.44);(373.19, 598.53);(362.64, 616.56);(426.92, 608.84);(427.26, 611.2)
1.0;videos/cuts_test/50wtf12.mp4;walk;(524.2, 250.89);(527.47, 239.7);(527.24, 239.35);(526.87, 238.89);(525.19, 238.34);(523.18, 236.87);(520.81, 235.0);(512.43, 233.61);(505.4, 229.15);(513.41, 258.03);(510.46, 256.65);(449.24, 259.58);(451.43, 257.4);(411.75, 340.68);(421.34, 344.71);(416.48, 410.03);(451.7, 431.33);(407.89, 435.3);(455.91, 454.82);(411.58, 436.19);(463.39, 454.19);(409.31, 429.01);(461.3, 447.64);(347.34, 357.49);(327.68, 354.86);(404.03, 474.14);(395.13, 482.12);(388.14, 582.9);(392.94, 600.23);(354.61, 596.5);(368.12, 621.97);(408.43, 613.68);(426.62, 613.71)
1.04;videos/cuts_test/50wtf12.mp4;walk;(524.29, 250.69);(527.81, 239.16);(527.54, 238.82);(527.17, 238.38);(525.69, 237.7);(523.81, 236.2);(521.65, 234.31);(512.77, 232.24);(506.74, 227.89);(512.96, 258.0);(510.66, 256.31);(448.92, 257.39);(453.64, 255.05);(407.39, 334.67);(422.54, 341.06);(407.53, 399.76);(450.1, 430.49);(397.31, 425.61);(451.93, 454.08);(400.99, 426.15);(458.89, 454.5);(399.9, 419.35);(457.37, 447.72);(346.46, 356.37);(328.06, 353.1);(405.79, 470.44);(393.94, 481.89);(387.36, 577.47);(393.5, 599.92);(354.42, 583.8);(364.01, 621.13);(408.45, 610.79);(425.93, 613.66)
1.08;videos/cuts_test/50wtf12.mp4;walk;(525.15, 249.04);(528.63, 237.17);(528.23, 236.77);(527.68, 236.23);(526.71, 235.72);(524.84, 234.19);(522.72, 232.41);(512.6, 229.46);(507.53, 225.51);(513.31, 256.66);(511.33, 254.84);(447.56, 256.46);(453.48, 252.13);(398.01, 329.09);(422.46, 338.85);(405.89, 417.13);(447.73, 430.46);(406.0, 435.42);(448.29, 454.07);(410.43, 438.21);(455.14, 454.65);(408.16, 431.58);(453.89, 447.92);(345.78, 352.89);(329.53, 348.56);(396.15, 464.87);(391.89, 479.62);(354.72, 556.11);(395.72, 600.96);(333.8, 566.52);(382.3, 618.38);(387.6, 593.54);(430.95, 614.71)
1.13;videos/cuts_test/50wtf12.mp4;walk;(525.4, 247.0);(528.5, 235.08);(527.98, 234.54);(527.32, 233.87);(526.77, 233.76);(524.99, 232.28);(523.0, 230.59);(511.97, 227.01);(507.72, 223.35);(513.15, 254.8);(511.42, 252.84);(447.03, 256.18);(452.31, 246.82);(396.21, 328.44);(421.69, 335.36);(406.27, 416.78);(445.63, 427.02);(407.6, 434.06);(448.06, 451.97);(414.63, 440.58);(454.89, 453.65);(409.91, 430.38);(452.59, 446.67);(346.08, 350.72);(329.45, 344.51);(395.64, 460.38);(391.84, 478.0);(332.03, 547.21);(395.65, 603.93);(311.19, 556.85);(381.69, 620.08);(360.17, 586.35);(433.93, 617.84)
1.17;videos/cuts_test/50wtf12.mp4;walk;(525.29, 245.33);(528.56, 233.41);(527.99, 232.8);(527.29, 232.11);(526.82, 232.24);(525.02, 230.85);(523.05, 229.25);(511.62, 225.45);(507.66, 221.89);(512.83, 252.78);(511.1, 251.03);(444.94, 256.05);(450.64, 245.74);(395.53, 328.74);(420.1, 335.04);(410.46, 409.07);(444.69, 423.75);(409.28, 435.65);(443.15, 450.32);(416.02, 439.99);(450.59, 452.45);(413.42, 429.97);(450.47, 445.69);(344.5, 347.79);(328.57, 344.46);(396.65, 455.8);(392.77, 476.06);(339.16, 537.47);(395.13, 604.79);(296.79, 542.51);(380.11, 621.23);(367.76, 574.72);(431.61, 618.48)
1.21;videos/cuts_test/50wtf12.mp4;walk;(524.61, 243.61);(527.97, 231.96);(527.4, 231.34);(526.72, 230.65);(526.23, 230.86);(524.47, 229.51);(522.56, 227.96);(511.32, 224.07);(507.32, 220.5);(512.11, 250.61);(510.44, 249.15);(443.74, 254.85);(449.66, 245.44);(393.86, 326.71);(419.35, 333.45);(410.28, 408.12);(442.93, 420.7);(406.34, 430.27);(439.25, 448.01);(412.62, 434.4);(447.73, 449.73);(412.53, 427.53);(448.8, 442.99);(344.04, 344.32);(327.65, 343.64);(401.31, 447.92);(393.45, 474.1);(338.25, 520.29);(394.56, 606.2);(297.45, 523.76);(379.64, 622.16);(361.84, 556.63);(428.78, 618.99)
1.25;videos/cuts_test/50wtf12.mp4;walk;(523.84, 242.27);(527.24, 231.01);(526.76, 230.46);(526.2, 229.83);(525.35, 229.78);(523.56, 228.4);(521.6, 226.81);(510.98, 223.35);(506.38, 219.43);(511.52, 249.23);(509.71, 247.77);(442.82, 252.39);(449.42, 244.77);(392.3, 324.2);(414.47, 332.8);(408.81, 407.23);(440.38, 420.49);(405.41, 432.85);(436.57, 447.64);(410.08, 435.63);(446.15, 448.85);(407.98, 428.5);(447.95, 441.61);(339.22, 342.22);(327.23, 342.66);(398.99, 444.57);(392.53, 470.85);(317.56, 519.67);(393.9, 605.51);(293.75, 526.06);(379.73, 621.57);(353.63, 560.74);(428.11, 619.23)
1.29;videos/cuts_test/50wtf12.mp4;walk;(523.29, 241.02);(526.71, 229.8);(526.29, 229.32);(525.8, 228.76);(524.7, 228.36);(522.9, 227.01);(520.92, 225.37);(510.65, 222.45);(505.71, 218.09);(511.12, 248.15);(509.21, 246.53);(442.4, 252.28);(444.64, 244.7);(392.08, 324.42);(408.93, 333.36);(408.64, 408.36);(438.1, 421.17);(404.98, 435.84);(435.35, 447.85);(408.94, 437.91);(445.98, 448.07);(406.49, 430.45);(447.86, 441.13);(339.2, 342.45);(325.55, 340.32);(398.88, 446.55);(391.89, 469.29);(324.14, 528.04);(392.44, 606.08);(291.95, 535.66);(375.58, 621.86);(348.36, 567.62);(428.98, 620.44)
1.33;videos/cuts_test/50wtf12.mp4;walk;(522.48, 241.26);(526.23, 229.97);(525.86, 229.46);(525.42, 228.87);(524.25, 228.55);(522.47, 227.15);(520.48, 225.49);(510.2, 222.37);(505.16, 218.17);(510.45, 248.23);(508.68, 246.56);(441.81, 252.06);(441.25, 245.29);(392.46, 326.89);(403.8, 333.73);(398.67, 404.77);(433.65, 421.78);(402.29, 428.17);(431.88, 448.22);(407.17, 431.42);(444.53, 448.01);(404.54, 424.16);(446.18, 441.04);(335.77, 342.66);(322.05, 340.06);(393.98, 453.69);(390.7, 467.55);(331.19, 557.93);(389.22, 602.8);(302.7, 568.85);(356.78, 620.9);(360.21, 602.81);(425.25, 620.29)
1.38;videos/cuts_test/50wtf12.mp4;walk;(522.19, 241.12);(525.78, 229.56);(525.38, 228.98);(524.87, 228.29);(523.86, 228.2);(522.09, 226.77);(520.1, 225.11);(509.12, 221.85);(504.28, 217.98);(510.26, 248.14);(508.59, 246.5);(441.52, 253.19);(437.17, 245.79);(391.98, 326.03);(400.62, 333.9);(402.45, 404.75);(430.94, 422.14);(399.94, 431.66);(429.21, 448.38);(410.08, 430.25);(442.95, 448.39);(411.24, 424.52);(444.46, 441.37);(335.82, 342.81);(318.37, 339.1);(393.91, 459.57);(381.79, 467.92);(382.49, 590.34);(334.21, 595.28);(365.29, 607.23);(310.93, 614.33);(420.11, 615.49);(381.6, 627.89)
1.42;videos/cuts_test/50wtf12.mp4;walk;(519.73, 241.24);(523.19, 229.48);(522.79, 228.87);(522.2, 228.16);(521.13, 228.18);(519.36, 226.76);(517.19, 225.12);(506.37, 221.88);(500.77, 218.18);(508.43, 248.21);(506.6, 246.55);(438.55, 253.88);(433.08, 246.13);(386.27, 325.36);(396.61, 334.22);(400.19, 404.53);(427.27, 422.45);(397.02, 432.24);(425.9, 448.46);(407.16, 430.07);(440.32, 448.56);(406.22, 425.85);(441.5, 441.59);(334.97, 342.99);(314.77, 339.48);(392.35, 462.67);(370.88, 468.08);(388.6, 594.28);(313.9, 593.0);(375.43, 612.32);(292.54, 611.32);(423.53, 618.88);(356.64, 631.22)
1.46;videos/cuts_test/50wtf12.mp4;walk;(515.42, 240.95);(518.47, 229.05);(518.18, 228.48);(517.78, 227.83);(516.21, 227.64);(514.12, 226.2);(511.58, 224.5);(502.32, 221.85);(495.64, 218.08);(504.8, 247.74);(502.33, 245.94);(436.48, 255.09);(428.95, 247.97);(384.05, 324.84);(390.63, 334.51);(392.72, 408.76);(422.6, 422.67);(393.77, 431.23);(421.08, 448.85);(398.88, 430.67);(435.5, 449.05);(397.32, 424.36);(436.0, 442.2);(335.05, 345.13);(312.8, 340.47);(389.92, 465.97);(357.36, 470.9);(391.01, 591.94);(302.36, 591.5);(379.26, 612.14);(283.35, 613.09);(439.9, 626.51);(340.88, 639.45)
1.5;videos/cuts_test/50wtf12.mp4;walk;(509.47, 241.03);(512.32, 229.12);(512.09, 228.55);(511.86, 227.91);(509.78, 227.74);(507.66, 226.29);(505.25, 224.58);(496.86, 221.95);(489.25, 218.19);(499.54, 247.75);(496.43, 245.87);(435.1, 256.92);(425.57, 249.37);(382.78, 324.87);(386.2, 337.64);(391.55, 409.91);(417.48, 425.96);(392.98, 430.32);(416.63, 453.16);(398.27, 430.45);(430.79, 453.71);(396.26, 423.67);(430.66, 446.66);(335.11, 349.52);(310.82, 342.99);(393.11, 465.48);(352.22, 473.34);(393.42, 588.49);(299.24, 599.58);(390.22, 604.5);(280.12, 619.69);(445.98, 620.39);(339.3, 645.22)
1.54;videos/cuts_test/50wtf12.mp4;walk;(505.7, 241.09);(508.38, 229.18);(508.12, 228.62);(507.86, 227.98);(506.2, 227.82);(504.21, 226.37);(501.96, 224.66);(492.66, 222.01);(486.58, 218.21);(496.02, 247.77);(493.02, 245.88);(433.11, 258.49);(422.36, 251.3);(380.03, 326.26);(380.76, 338.95);(388.34, 412.99);(411.66, 429.6);(390.67, 432.61);(410.59, 457.82);(393.95, 432.96);(423.19, 457.92);(391.67, 425.62);(423.82, 450.51);(335.02, 352.17);(310.0, 346.08);(400.89, 464.81);(352.44, 473.5);(392.67, 582.92);(299.18, 601.28);(380.72, 601.03);(278.42, 620.33);(439.11, 617.09);(338.53, 645.69)
1.58;videos/cuts_test/50wtf12.mp4;walk;(502.99, 241.12);(505.58, 229.21);(505.26, 228.65);(504.9, 228.01);(503.73, 227.88);(501.84, 226.43);(499.73, 224.71);(489.57, 222.06);(484.62, 218.24);(493.37, 247.78);(490.55, 245.93);(431.01, 258.47);(419.86, 252.58);(380.25, 330.11);(378.41, 340.87);(389.54, 416.88);(406.93, 431.73);(396.39, 441.04);(404.66, 460.5);(398.48, 442.55);(415.46, 460.64);(394.66, 434.37);(417.34, 452.42);(334.56, 352.54);(308.65, 348.37);(409.89, 449.05);(351.5, 473.49);(395.62, 568.43);(310.9, 600.4);(383.11, 593.16);(291.16, 617.46);(440.41, 603.1);(350.08, 642.35)
